filename,label,span_start,span_end,span_text,code
es-S0212-71992004001100006-1,PROCEDIMIENTO,4234,4270,tratamiento paliativo con tamoxifeno,724161009
es-S0212-71992004001100006-1,PROCEDIMIENTO,4344,4351,biopsia,86273004
es-S0212-71992004001100006-1,PROCEDIMIENTO,4372,4399,TAC toraco-abdomino-pélvico,418023006
es-S0212-71992004001100006-1,PROCEDIMIENTO,4570,4588,estudio necrópsico,29240004
es-S0212-71992004001100006-1,PROCEDIMIENTO,526,547,examen oftalmoscópico,36228007
es-S0212-71992004001100006-1,PROCEDIMIENTO,605,617,RMN cerebral,29567006
es-S0212-71992004001100006-1,PROCEDIMIENTO,744,760,análisis del LCR,167699000
es-S0212-71992004001100006-1,PROCEDIMIENTO,802,829,tratamiento con corticoides,297279009
es-S0212-71992004001100006-1,PROCEDIMIENTO,885,915,biopsia de la arteria temporal,72821000
es-S0212-71992005000400007-1,PROCEDIMIENTO,0,9,Anamnesis,201495001
es-S0212-71992005000400007-1,PROCEDIMIENTO,1164,1191,Frotis de sangre periférica,104130000
es-S0212-71992005000400007-1,PROCEDIMIENTO,1404,1414,Bioquímica,412890008
es-S0212-71992005000400007-1,PROCEDIMIENTO,1859,1872,Proteinograma,412899009
es-S0212-71992005000400007-1,PROCEDIMIENTO,190,204,apendicectomía,80146002
es-S0212-71992005000400007-1,PROCEDIMIENTO,1981,2001,Radiografía de torax,399208008
es-S0212-71992005000400007-1,PROCEDIMIENTO,2039,2058,Ecografía abdominal,45036003
es-S0212-71992005000400007-1,PROCEDIMIENTO,207,222,colecistectomía,38102005
es-S0212-71992005000400007-1,PROCEDIMIENTO,2450,2477,frotis de sangre periférica,104130000
es-S0212-71992005000400007-1,PROCEDIMIENTO,2561,2594,aspirado y biopsia de médula ósea,234326005
es-S0212-71992005000400007-1,PROCEDIMIENTO,2654,2675,examen de médula ósea,167907006
es-S0212-71992005000400007-1,PROCEDIMIENTO,2701,2721,soporte hemoterápico,116762002
es-S0212-71992005000400007-1,PROCEDIMIENTO,2823,2831,autopsia,29240004
es-S0212-71992005000400007-1,PROCEDIMIENTO,2870,2891,examen de médula ósea,167907006
es-S0212-71992005000400007-1,PROCEDIMIENTO,2925,2948,Aspirado de médula ósea,49401003
es-S0212-71992005000400007-1,PROCEDIMIENTO,2995,3017,Biopsia de médula ósea,56241004
es-S0212-71992005000400007-1,PROCEDIMIENTO,3421,3439,Inmunohistoquímica,117617002
es-S0212-71992005000400007-1,PROCEDIMIENTO,3860,3881,examen de médula ósea,167907006
es-S0212-71992005000400007-1,PROCEDIMIENTO,461,479,Exploración física,5880005
es-S0212-71992005000400007-1,PROCEDIMIENTO,487,505,exploración física,5880005
es-S0212-71992005000400007-1,PROCEDIMIENTO,679,700,auscultación pulmonar,449264008
es-S0212-71992005000400007-1,PROCEDIMIENTO,723,732,palpación,113011001
es-S0212-71992005000400007-1,PROCEDIMIENTO,871,880,Hemograma,26604007
es-S0212-71992005000500009-1,PROCEDIMIENTO,1006,1027,lavado broncoalveolar,782971002
es-S0212-71992005000500009-1,PROCEDIMIENTO,1050,1068,TC toracoabdominal,418891003
es-S0212-71992005000500009-1,PROCEDIMIENTO,1188,1259,punción-aspiración con aguja fina guiada por TC de la masa mediastínica,1.65511910001191E+016
es-S0212-71992005000500009-1,PROCEDIMIENTO,1333,1345,toracoscopia,14671001
es-S0212-71992005000500009-1,PROCEDIMIENTO,1350,1376,biopsia pleural y pulmonar,116025006+78603008
es-S0212-71992005000500009-1,PROCEDIMIENTO,1380,1420,colocación de un tubo de drenaje pleural,264957007
es-S0212-71992005000500009-1,PROCEDIMIENTO,1425,1444,anatomia patológica,108257001
es-S0212-71992005000500009-1,PROCEDIMIENTO,1549,1584,PCR para Mycobacterium tuberculosis,122384004
es-S0212-71992005000500009-1,PROCEDIMIENTO,1604,1641,biopsia pulmonar y negativa en pleura,78603008+116025006
es-S0212-71992005000500009-1,PROCEDIMIENTO,1880,1889,necropsia,29240004
es-S0212-71992005000500009-1,PROCEDIMIENTO,297,317,radiografía de tórax,399208008
es-S0212-71992005000500009-1,PROCEDIMIENTO,421,439,análisis de sangre,396550006
es-S0212-71992005000500009-1,PROCEDIMIENTO,455,469,toracocentesis,91602002
es-S0212-71992005000500009-1,PROCEDIMIENTO,773,782,citología,116147009
es-S0212-71992005000500009-1,PROCEDIMIENTO,788,795,cultivo,61594008
es-S0212-71992005000500009-1,PROCEDIMIENTO,830,859,intradermoreacción de Mantoux,424489006
es-S0212-71992005000500009-1,PROCEDIMIENTO,877,894,fibrobroncoscopia,85765000
es-S0212-71992005000500009-1,PROCEDIMIENTO,934,1027,tinción de Ziehl-Neelsen y el cultivo en medio de Löwenstein-Jensen del lavado broncoalveolar,406979008+61594008
es-S0212-71992005000500009-1,PROCEDIMIENTO,934,958,tinción de Ziehl-Neelsen,406979008
es-S0212-71992005000500009-1,PROCEDIMIENTO,964,1001,cultivo en medio de Löwenstein-Jensen,104178000
es-S0212-71992005000600008-1,PROCEDIMIENTO,1120,1132,Tacto rectal,410006001
es-S0212-71992005000600008-1,PROCEDIMIENTO,1228,1246,exploración física,5880005
es-S0212-71992005000600008-1,PROCEDIMIENTO,1261,1270,analítica,396550006
es-S0212-71992005000600008-1,PROCEDIMIENTO,1542,1555,proteinograma,412899009
es-S0212-71992005000600008-1,PROCEDIMIENTO,1761,1783,uricosuria de 24 horas,313663007
es-S0212-71992005000600008-1,PROCEDIMIENTO,1788,1817,PAAF del nódulo periumbilical,87780005
es-S0212-71992005000600008-1,PROCEDIMIENTO,1951,1971,Radiografía de tórax,399208008
es-S0212-71992005000600008-1,PROCEDIMIENTO,2039,2058,ecografía abdominal,45036003
es-S0212-71992005000600008-1,PROCEDIMIENTO,2154,2170,gammagrafía ósea,418832007
es-S0212-71992005000600008-1,PROCEDIMIENTO,2250,2270,TAC tóraco-abdominal,418891003
es-S0212-71992005000600008-1,PROCEDIMIENTO,3139,3157,técnicas de imagen,228565006
es-S0212-71992005000600008-1,PROCEDIMIENTO,486,504,exploración física,5880005
es-S0212-71992005000600008-1,PROCEDIMIENTO,745,778,percusión de la columna vertebral,75180006
es-S0212-71992005000600008-1,PROCEDIMIENTO,868,900,palpación en hipocondrio derecho,64908006
es-S0212-71992005001100007-1,PROCEDIMIENTO,1131,1144,Proteinograma,412899009
es-S0212-71992005001100007-1,PROCEDIMIENTO,1178,1189,Coagulación,3116009
es-S0212-71992005001100007-1,PROCEDIMIENTO,1221,1243,Examen básico de orina,27171005
es-S0212-71992005001100007-1,PROCEDIMIENTO,1295,1304,sedimento,127800008
es-S0212-71992005001100007-1,PROCEDIMIENTO,1306,1326,Radiografía de tórax,399208008
es-S0212-71992005001100007-1,PROCEDIMIENTO,1461,1496,Inmunofenotipo en sangre periférica,414466002
es-S0212-71992005001100007-1,PROCEDIMIENTO,1549,1563,inmunofenotipo,414466002
es-S0212-71992005001100007-1,PROCEDIMIENTO,1649,1672,Aspirado de médula ósea,49401003
es-S0212-71992005001100007-1,PROCEDIMIENTO,1871,1893,Biopsia de médula ósea,56241004
es-S0212-71992005001100007-1,PROCEDIMIENTO,2100,2110,Serie ósea,41747008
es-S0212-71992005001100007-1,PROCEDIMIENTO,2152,2181,Inmunoelectroforesis en suero,52440004
es-S0212-71992005001100007-1,PROCEDIMIENTO,2231,2254,Inmunofijación en suero,391555000
es-S0212-71992005001100007-1,PROCEDIMIENTO,2280,2309,Inmunoelectroforesis en orina,73718004
es-S0212-71992005001100007-1,PROCEDIMIENTO,2441,2462,"Serología VHB,VHC,VIH",88667002
es-S0212-71992005001100007-1,PROCEDIMIENTO,2475,2494,Ecografía abdominal,45036003
es-S0212-71992005001100007-1,PROCEDIMIENTO,2842,2906,trasplante autólogo de células progenitoras de sangre periférica,425983008
es-S0212-71992005001100007-1,PROCEDIMIENTO,2931,2978,quimioterapia de inducción con el esquema C-VAD,450827009
es-S0212-71992005001100007-1,PROCEDIMIENTO,392,410,exploración física,5880005
es-S0212-71992005001100007-1,PROCEDIMIENTO,655,664,Hemograma,26604007
es-S0212-71992005001100007-1,PROCEDIMIENTO,667,694,frotis de sangre periférica,104130000
es-S0212-71992005001100007-1,PROCEDIMIENTO,972,982,Bioquímica,412890008
es-S0212-71992008000700009-1,PROCEDIMIENTO,1002,1020,exploración física,5880005
es-S0212-71992008000700009-1,PROCEDIMIENTO,1358,1378,palpación del cuello,113011001
es-S0212-71992008000700009-1,PROCEDIMIENTO,1507,1539,palpación de los huecos axilares,113011001
es-S0212-71992008000700009-1,PROCEDIMIENTO,1545,1619,"exploración pulmonar, cardiaca, abdominal y de las extremidades inferiores",25656009
es-S0212-71992008000700009-1,PROCEDIMIENTO,1696,1705,hemograma,26604007
es-S0212-71992008000700009-1,PROCEDIMIENTO,1710,1732,estudio de coagulación,3116009
es-S0212-71992008000700009-1,PROCEDIMIENTO,1737,1754,perfil bioquímico,412890008
es-S0212-71992008000700009-1,PROCEDIMIENTO,1766,1786,marcadores tumorales,250724005
es-S0212-71992008000700009-1,PROCEDIMIENTO,1792,1811,gasometría arterial,91308007
es-S0212-71992008000700009-1,PROCEDIMIENTO,1835,1855,radiografía de tórax,399208008
es-S0212-71992008000700009-1,PROCEDIMIENTO,1933,1952,TC cérvico-torácica,430448007
es-S0212-71992008000700009-1,PROCEDIMIENTO,2251,2270,TC cráneo-orbitaria,169066007+830147001
es-S0212-71992008000700009-1,PROCEDIMIENTO,2394,2474,punción aspiración con aguja fina de la masa adenopática latero-cervical derecha,234281000
es-S0212-71992008000700009-1,PROCEDIMIENTO,456,468,TC de órbita,830147001
es-S0212-71992008000700009-1,PROCEDIMIENTO,672,681,anamnesis,201495001
es-S0212-71992008000700009-1,PROCEDIMIENTO,886,904,exploración física,5880005
es-S0213-12852003000500002-1,PROCEDIMIENTO,1279,1309,examen estomatológico completo,122856003
es-S0213-12852003000500002-1,PROCEDIMIENTO,1582,1599,ortopantomografía,1.63195610001191E+016
es-S0213-12852003000500002-1,PROCEDIMIENTO,167,185,exploración médica,162673000
es-S0213-12852003000500002-1,PROCEDIMIENTO,2125,2143,electrocardiograma,29303009
es-S0213-12852003000500002-1,PROCEDIMIENTO,2145,2148,ECG,29303009
es-S0213-12852003000500002-1,PROCEDIMIENTO,2334,2352,análisis de sangre,396550006
es-S0213-12852003000500002-1,PROCEDIMIENTO,2354,2374,radiografía de tórax,399208008
es-S0213-12852003000500002-1,PROCEDIMIENTO,2376,2390,ecocardiograma,40701008
es-S0213-12852003000500002-1,PROCEDIMIENTO,2393,2404,cateterismo,45211000
es-S0213-12852003000500002-1,PROCEDIMIENTO,2484,2496,angioplastia,418285008
es-S0213-12852003000500002-1,PROCEDIMIENTO,287,298,analgésicos,52685006
es-S0213-12852003000500002-1,PROCEDIMIENTO,539,556,ortopantomografía,1.63195610001191E+016
es-S0213-12852003000500002-1,PROCEDIMIENTO,733,742,anamnesis,201495001
es-S0213-12852005000400003-1,PROCEDIMIENTO,1246,1253,biopsia,86273004
es-S0213-12852005000400003-1,PROCEDIMIENTO,1500,1545,biopsias de las lesiones del tronco y la boca,450623005
es-S0213-12852005000400003-1,PROCEDIMIENTO,1569,1598,examen de inmunofluorescencia,30662005
es-S0213-12852005000400003-1,PROCEDIMIENTO,311,320,anamnesis,201495001
es-S0213-12852005000400003-1,PROCEDIMIENTO,553,571,exploración física,5880005
es-S0213-12852005000400003-1,PROCEDIMIENTO,935,992,biopsia parcial de una de las lesiones del labio inferior,173270001
es-S0213-12852006000600002-1,PROCEDIMIENTO,1763,1781,análisis de sangre,396550006
es-S0213-12852006000600002-1,PROCEDIMIENTO,1959,1970,ECO doppler,1187106001
es-S0213-12852006000600002-1,PROCEDIMIENTO,1973,1982,angio TAC,418272005
es-S0213-12852006000600002-1,PROCEDIMIENTO,2009,2040,biopsias de la tumoración bucal,708739005
es-S0213-12852006000600002-1,PROCEDIMIENTO,2543,2562,informe histológico,252416005
es-S0213-12852006000600002-1,PROCEDIMIENTO,2900,2930,tinción por inmunohistoquímica,117617002
es-S0213-12852006000600002-1,PROCEDIMIENTO,3193,3274,ciclo de ERORH (prednisona+etopósido+ dexametasona+ ciclofosfamida + vincristina),399042005
es-S0213-12852006000600002-1,PROCEDIMIENTO,3455,3477,ciclo de quimioterapia,399042005
es-S0213-12852006000600002-1,PROCEDIMIENTO,3640,3667,tratamiento antirretroviral,427314002
es-S0213-12852006000600002-1,PROCEDIMIENTO,3669,3673,TARV,788075003
es-S0213-12852006000600002-1,PROCEDIMIENTO,3811,3831,resonancia magnética,113091000
es-S0213-12852006000600002-1,PROCEDIMIENTO,584,595,carga viral,395058002
es-S0213-12852006000600002-1,PROCEDIMIENTO,637,664,tratamiento antirretroviral,427314002
es-S0213-12852007000100002-1,PROCEDIMIENTO,1089,1108,informe histológico,252416005
es-S0213-12852007000100002-1,PROCEDIMIENTO,1161,1185,diagnóstico radiográfico,363680008
es-S0213-12852007000100002-1,PROCEDIMIENTO,1201,1254,tomografía axial computarizada con programa Dentascan,709699007
es-S0213-12852007000100002-1,PROCEDIMIENTO,1386,1403,anestesia general,50697003
es-S0213-12852007000100002-1,PROCEDIMIENTO,1419,1437,hemi-maxillectomia,239338004
es-S0213-12852007000100002-1,PROCEDIMIENTO,1683,1703,análisis histológico,252416005
es-S0213-12852007000100002-1,PROCEDIMIENTO,1802,1824,tratamiento porotésico,82305005
es-S0213-12852007000100002-1,PROCEDIMIENTO,1838,1845,cirugía,387713003
es-S0213-12852007000100002-1,PROCEDIMIENTO,1846,1888,se realizaron impresiones de los maxilares,234759006
es-S0213-12852007000100002-1,PROCEDIMIENTO,1938,1961,intervención quirúrgica,387713003
es-S0213-12852007000100002-1,PROCEDIMIENTO,2009,2012,TAC,77477000
es-S0213-12852007000100002-1,PROCEDIMIENTO,2049,2058,resección,65801008
es-S0213-12852007000100002-1,PROCEDIMIENTO,2137,2185,correcto posicionamiento de la prótesis palatina,234813002
es-S0213-12852007000100002-1,PROCEDIMIENTO,2191,2269,prótesis de obturación palatina era mucosoportada y dento-retenida con ganchos,234830000
es-S0213-12852007000100002-1,PROCEDIMIENTO,2508,2517,resección,65801008
es-S0213-12852007000100002-1,PROCEDIMIENTO,2790,2818,reconstrucción con implantes,782902008
es-S0213-12852007000100002-1,PROCEDIMIENTO,423,439,examen extraoral,284365007
es-S0213-12852007000100002-1,PROCEDIMIENTO,482,491,palpación,113011001
es-S0213-12852007000100002-1,PROCEDIMIENTO,561,577,examen intraoral,122856003
es-S0213-12852007000100002-1,PROCEDIMIENTO,694,703,palpación,113011001
es-S0213-12852007000100002-1,PROCEDIMIENTO,731,774,análisis radiográfico con ortopantomografía,1.63195610001191E+016
es-S0213-12852007000100002-1,PROCEDIMIENTO,757,774,ortopantomografía,1.63195610001191E+016
es-S0213-12852007000100002-1,PROCEDIMIENTO,931,958,extracción del elemento 2.8,404198007
es-S0213-12852007000100002-1,PROCEDIMIENTO,946,994,elemento 2.8 y biopsia de los tejidos adyacentes,708740007
es-S0213-12852013000400006-1,PROCEDIMIENTO,1002,1058,registro de potenciales vestibulares miogénicos evocados,840285005
es-S0213-12852013000400006-1,PROCEDIMIENTO,1075,1099,tomografía computarizada,77477000
es-S0213-12852013000400006-1,PROCEDIMIENTO,217,248,infiltración de anestesia local,44596000
es-S0213-12852013000400006-1,PROCEDIMIENTO,334,369,fresado de la caries con la turbina,234733008
es-S0213-12852013000400006-1,PROCEDIMIENTO,382,389,fresado,373665003
es-S0213-12852013000400006-1,PROCEDIMIENTO,531,538,fresado,373665003
es-S0213-12852013000400006-1,PROCEDIMIENTO,642,652,obturación,234796002
es-S0213-12852013000400006-1,PROCEDIMIENTO,808,817,anamnesis,201495001
es-S0213-12852013000400006-1,PROCEDIMIENTO,823,843,pruebas audiológicas,398171003
es-S0213-12852013000400006-1,PROCEDIMIENTO,845,856,audiometría,21727005
es-S0213-12852013000400006-1,PROCEDIMIENTO,859,875,impedanciometría,164755005
es-S0213-12852013000400006-1,PROCEDIMIENTO,892,931,registro de nistagmus vértico-rotatorio,58953000
es-S0365-66912004000800009-1,PROCEDIMIENTO,1036,1067,exploración tanto oftalmológica,36228007
es-S0365-66912004000800009-1,PROCEDIMIENTO,1069,1081,fondo de ojo,53524009
es-S0365-66912004000800009-1,PROCEDIMIENTO,1099,1132,"TAC craneal, torácico y abdominal",711278009
es-S0365-66912004000800009-1,PROCEDIMIENTO,1154,1176,tratamiento quirúrgico,363679005
es-S0365-66912004000800009-1,PROCEDIMIENTO,1193,1257,resección de las dos tumoraciones palpebrales mediante dos cuñas,172212009
es-S0365-66912004000800009-1,PROCEDIMIENTO,1331,1358,diagnóstico histopatológico,252416005
es-S0365-66912004000900009-1,PROCEDIMIENTO,1091,1105,electroforesis,703450007
es-S0365-66912004000900009-1,PROCEDIMIENTO,1211,1220,hemograma,26604007
es-S0365-66912004000900009-1,PROCEDIMIENTO,1222,1248,velocidad de sedimentación,66842004
es-S0365-66912004000900009-1,PROCEDIMIENTO,1250,1268,bioquímica general,412890008
es-S0365-66912004000900009-1,PROCEDIMIENTO,1483,1495,anticoagular,182764009
es-S0365-66912004000900009-1,PROCEDIMIENTO,1586,1601,fotocoagulación,64879003
es-S0365-66912004000900009-1,PROCEDIMIENTO,377,396,presión intraocular,252832004
es-S0365-66912004000900009-1,PROCEDIMIENTO,398,412,biomicroscopía,55468007
es-S0365-66912004000900009-1,PROCEDIMIENTO,415,431,motilidad ocular,17259005
es-S0365-66912004000900009-1,PROCEDIMIENTO,453,473,oftalmoscopia del OD,53524009
es-S0365-66912004000900009-1,PROCEDIMIENTO,590,616,angiografía fluoresceínica,172581008
es-S0365-66912004000900009-1,PROCEDIMIENTO,692,721,estudio básico de coagulación,3116009
es-S0365-66912004000900009-1,PROCEDIMIENTO,815,837,estudio de trombofilia,314089003
es-S0365-66912004000900009-1,PROCEDIMIENTO,916,933,análisis genético,395157005
es-S0365-66912004000900009-1,PROCEDIMIENTO,934,1057,se amplificaron mediante PCR fragmentos de ADN que incluían los nucleótidos 1691 del gen del factor V y 20210 del factor II,405825005
es-S0365-66912004001000008-1,PROCEDIMIENTO,1397,1415,lentes de contacto,57368009
es-S0365-66912004001000008-1,PROCEDIMIENTO,1544,1547,PIO,252832004
es-S0365-66912004001000008-1,PROCEDIMIENTO,1661,1683,tratamiento quirúrgico,363679005
es-S0365-66912004001000008-1,PROCEDIMIENTO,1696,1757,iridociclectomía «ab externo» con escisión de la masa tumoral,20403000
es-S0365-66912004001000008-1,PROCEDIMIENTO,1852,1875,estudio histopatológico,252416005
es-S0365-66912004001000008-1,PROCEDIMIENTO,573,576,PIO,252832004
es-S0365-66912004001000008-1,PROCEDIMIENTO,594,605,gonioscopia,76949005
es-S0365-66912004001000008-1,PROCEDIMIENTO,681,707,exploración bajo midriasis,252841009
es-S0365-66912004001000008-1,PROCEDIMIENTO,812,824,fondo de ojo,53524009
es-S0365-66912004001000008-1,PROCEDIMIENTO,853,883,Tomografia Axial Computarizada,77477000
es-S0365-66912004001000008-1,PROCEDIMIENTO,885,888,TAC,77477000
es-S0365-66912004001100012-1,PROCEDIMIENTO,1055,1080,serología para toxoplasma,408202000
es-S0365-66912004001100012-1,PROCEDIMIENTO,109,134,exploración oftalmológica,36228007
es-S0365-66912004001100012-1,PROCEDIMIENTO,1280,1292,fondo de ojo,53524009
es-S0365-66912004001100012-1,PROCEDIMIENTO,1400,1442,cuidados exhaustivos de piel y mucosa oral,711282006+118817003
es-S0365-66912004001100012-1,PROCEDIMIENTO,1444,1464,nutrición parenteral,876825002
es-S0365-66912004001100012-1,PROCEDIMIENTO,1467,1476,analgesia,52685006
es-S0365-66912004001100012-1,PROCEDIMIENTO,1649,1670,lágrimas artificiales,225698005
es-S0365-66912004001100012-1,PROCEDIMIENTO,1725,1742,pomada lubricante,225129006
es-S0365-66912004001100012-1,PROCEDIMIENTO,1859,1876,simblefaron-lisis,37271007
es-S0365-66912004001100012-1,PROCEDIMIENTO,210,224,biomicroscopía,55468007
es-S0365-66912004001100012-1,PROCEDIMIENTO,260,272,funduscópica,53524009
es-S0365-66912004001100012-1,PROCEDIMIENTO,913,924,hemocultivo,30088009
es-S0365-66912004001100012-1,PROCEDIMIENTO,926,945,perfil hepato-renal,26958001+54610007
es-S0365-66912004001100012-1,PROCEDIMIENTO,947,1010,"frotis de mucosa oral para virus, serología herpes y micoplasma",418932006+408204004+104291008
es-S0365-66912004001200010-2,PROCEDIMIENTO,140,164,tratamiento hematológico,33468001
es-S0365-66912004001200010-2,PROCEDIMIENTO,356,381,exploración oftalmológica,36228007
es-S0365-66912004001200010-2,PROCEDIMIENTO,447,478,biomicroscopía de polo anterior,55468007
es-S0365-66912004001200010-2,PROCEDIMIENTO,561,583,examen de fondo del OI,53524009
es-S0365-66912004001200010-2,PROCEDIMIENTO,974,996,biopsia de médula ósea,56241004
es-S0365-66912005001100009-1,PROCEDIMIENTO,1061,1068,cirugía,387713003
es-S0365-66912005001100009-1,PROCEDIMIENTO,1072,1091,presión intraocular,252832004
es-S0365-66912005001100009-1,PROCEDIMIENTO,1093,1096,PIO,252832004
es-S0365-66912005001100009-1,PROCEDIMIENTO,115,131,trabeculectomías,3249005
es-S0365-66912005001100009-1,PROCEDIMIENTO,285,323,facoemulsificación e implante valvular,84149000+278939002
es-S0365-66912005001100009-1,PROCEDIMIENTO,346,353,cirugía,387713003
es-S0365-66912005001100009-1,PROCEDIMIENTO,358,377,presión intraocular,252832004
es-S0365-66912005001100009-1,PROCEDIMIENTO,482,494,iridectomías,36812006
es-S0365-66912005001100009-1,PROCEDIMIENTO,576,619,exploración del fondo de ojo y la ecografía,53524009+19731001
es-S0365-66912005001100009-1,PROCEDIMIENTO,700,770,capsulotomía e hialoidotomía con láser de Nd-YAG a través de la pupila,172532006
es-S0365-66912005001100009-1,PROCEDIMIENTO,963,982,presión intraocular,252832004
es-S0365-66912005001100009-2,PROCEDIMIENTO,148,213,procedimiento combinado de implante valvular y facoemulsificación,278939002+84149000
es-S0365-66912005001100009-2,PROCEDIMIENTO,242,249,cirugía,387713003
es-S0365-66912005001100009-2,PROCEDIMIENTO,332,335,PIO,252832004
es-S0365-66912005001100009-2,PROCEDIMIENTO,48,70,tratamiento quirúrgico,363679005
es-S0365-66912005001100009-2,PROCEDIMIENTO,596,646,capsulotomía e hialoidotomía a través de la pupila,85785001
es-S0365-66912005001100009-2,PROCEDIMIENTO,662,669,cirugía,387713003
es-S0365-66912005001100009-2,PROCEDIMIENTO,674,677,PIO,252832004
es-S0365-66912005001100009-2,PROCEDIMIENTO,87,102,trabeculectomía,3249005
es-S0365-66912005001100010-2,PROCEDIMIENTO,358,369,exploración,5880005
es-S0365-66912005001100010-2,PROCEDIMIENTO,505,566,intervención de cataratas en ambos ojos mediante técnica MICS,419767009
es-S0365-66912005001100010-2,PROCEDIMIENTO,568,608,exéresis del pterigión del ojo izquierdo,38330000
es-S0365-66912005001100010-2,PROCEDIMIENTO,611,640,exéresis de la lesión corneal,75588007
es-S0365-66912005001100010-2,PROCEDIMIENTO,657,682,estudio anatomopatológico,252416005
es-S0365-66912006000100008-1,PROCEDIMIENTO,122,150,oftalmología para valoración,36228007
es-S0365-66912006000100008-1,PROCEDIMIENTO,171,198,cribado de otras patologías,20135006
es-S0365-66912006000100008-1,PROCEDIMIENTO,273,315,resonancia magnética nuclear (RMN) craneal,241601008
es-S0365-66912006000100008-1,PROCEDIMIENTO,303,306,RMN,113091000
es-S0365-66912006000100008-1,PROCEDIMIENTO,383,394,exploración,5880005
es-S0365-66912006000100008-1,PROCEDIMIENTO,498,535,biomicroscópica del segmento anterior,55468007
es-S0365-66912006000100008-1,PROCEDIMIENTO,560,585,funduscopia en ambos ojos,53524009
es-S0365-66912006000100008-1,PROCEDIMIENTO,761,792,estudio con neuroimagen con RMN,29567006
es-S0365-66912006000700009-1,PROCEDIMIENTO,796,821,cirugía de facoextracción,54885007
es-S0365-66912006000700009-1,PROCEDIMIENTO,91,138,"glucocorticoides tópicos, peribulbares y orales",243127001
es-S0365-66912006000900010-1,PROCEDIMIENTO,1043,1075,tratamiento mediante enucleación,39250009
es-S0365-66912006000900010-1,PROCEDIMIENTO,1087,1130,examen visual macroscópico del globo ocular,168126000
es-S0365-66912006000900010-1,PROCEDIMIENTO,1118,1150,"globo ocular, tras su extracción",172132001
es-S0365-66912006000900010-1,PROCEDIMIENTO,1302,1325,prótesis ocular externa,265271003
es-S0365-66912006000900010-1,PROCEDIMIENTO,1481,1536,examen macroscópico de cortes seriados del globo ocular,168126000
es-S0365-66912006000900010-1,PROCEDIMIENTO,157,182,exploración oftalmológica,36228007
es-S0365-66912006000900010-1,PROCEDIMIENTO,1694,1710,histológicamente,252416005
es-S0365-66912006000900010-1,PROCEDIMIENTO,1972,1996,datos anatomopatológicos,108257001
es-S0365-66912006000900010-1,PROCEDIMIENTO,399,412,oftalmoscopía,53524009
es-S0365-66912006000900010-1,PROCEDIMIENTO,544,560,ecografía ocular,19731001
es-S0365-66912006000900010-1,PROCEDIMIENTO,641,669,Resonancia Nuclear Magnética,113091000
es-S0365-66912006000900010-1,PROCEDIMIENTO,671,674,RNM,113091000
es-S0365-66912006000900010-1,PROCEDIMIENTO,859,879,estudio de extensión,NO_CODE
es-S0365-66912006001100006-4,PROCEDIMIENTO,263,287,extracción del fragmento,118292001
es-S0365-66912006001100006-4,PROCEDIMIENTO,309,323,cierre corneal,62428002
es-S0365-66912006001100006-4,PROCEDIMIENTO,329,362,facoemulsificación del cristalino,84149000
es-S0365-66912006001100006-4,PROCEDIMIENTO,367,403,colocación de una lente intrasacular,69724002
es-S0365-66912006001100006-4,PROCEDIMIENTO,468,511,imágenes del segmento anterior mediante OCT,392010000
es-S0365-66912006001100006-4,PROCEDIMIENTO,516,519,OCT,392010000
es-S0365-66912006001100006-4,PROCEDIMIENTO,553,575,iridectomía traumática,NO_CODE
es-S0365-66912007000100009-1,PROCEDIMIENTO,136,152,glucocorticoides,243127001
es-S0365-66912007000100009-1,PROCEDIMIENTO,1425,1437,campo visual,86944008
es-S0365-66912007000100009-1,PROCEDIMIENTO,1536,1563,OD intervenido de cataratas,54885007
es-S0365-66912007000100009-1,PROCEDIMIENTO,1636,1639,TAC,77477000
es-S0365-66912007000100009-1,PROCEDIMIENTO,1645,1648,RMN,113091000
es-S0365-66912007000100009-1,PROCEDIMIENTO,937,950,TAC orbitario,830147001
es-S0365-66912007000100010-1,PROCEDIMIENTO,1110,1133,signos biomicroscópicos,104157003
es-S0365-66912007000100010-1,PROCEDIMIENTO,1269,1294,exoftalmometría de Hertel,48706002
es-S0365-66912007000100010-1,PROCEDIMIENTO,1375,1385,octreoscan,429800000
es-S0365-66912007000100010-1,PROCEDIMIENTO,1407,1456,inyección de 6 mg de In111-octreótido intravenoso,431215000
es-S0365-66912007000100010-1,PROCEDIMIENTO,1474,1546,imágenes planares con estudio mediante tomografía por emisión de fotones,371575001
es-S0365-66912007000100010-1,PROCEDIMIENTO,1665,1767,método cualitativo de contraste comparando la captación respecto a la de fondo (tejido óseo occipital),443432005
es-S0365-66912007000100010-1,PROCEDIMIENTO,2163,2186,tópico hipotensor en OD,225700001
es-S0365-66912007000100010-1,PROCEDIMIENTO,2189,2210,trabeculectomía en OI,3249005
es-S0365-66912007000100010-1,PROCEDIMIENTO,2326,2341,exoftalmometría,48706002
es-S0365-66912007000100010-1,PROCEDIMIENTO,2434,2455,corrección quirúrgica,4365001
es-S0365-66912007000100010-1,PROCEDIMIENTO,291,316,exploración oftalmológica,36228007
es-S0365-66912007000100010-1,PROCEDIMIENTO,396,412,biomicroscópicos,55468007
es-S0365-66912007000100010-1,PROCEDIMIENTO,691,732,analítica básica (bioquímica y hemograma),412890008+26604007
